tsne1,tsne2
-2.3877525,-82.57801
-68.63643,-25.111774
-106.80977,12.734232
-25.677261,-78.78961
39.05724,-105.48091
-6.113567,-45.139496
14.421254,2.0429947
24.753101,8.30512
-42.310696,81.71595
-87.20006,16.49219
24.95929,7.606455
-79.41411,-40.195538
-31.613747,70.7709
-26.84428,82.36096
-27.425514,117.21603
44.23064,79.518524
-28.665932,7.04758
48.089127,6.048845
21.101187,4.2033033
17.74453,37.543934
-100.726906,12.8169775
18.85067,-47.690186
-81.16194,-24.395779
9.265982,-112.98927
86.59647,-20.004406
-45.99685,46.065006
81.749535,-16.455599
18.719105,-47.794014
59.80251,35.6632
107.625145,9.605396
71.834465,-63.97896
5.180302,102.88846
90.76963,-26.495564
104.79284,-22.677902
82.85346,-34.862743
16.008263,39.101856
17.695938,-20.527855
-57.285538,-44.198826
16.639576,-24.04991
-30.818321,-30.04429
-8.325985,-14.525348
-50.68663,-42.27525
3.1570141,107.46378
-18.785936,41.03918
-76.5927,-33.987915
93.59352,-20.59218
-77.55063,32.079994
-61.908573,97.56099
-45.811726,28.569498
12.150454,-75.39387
-11.1277895,-96.76218
-7.7319546,51.494453
-52.795467,93.04724
-7.4499564,-38.175056
-42.456535,-84.45708
87.327,-15.500711
21.630165,-46.34713
17.77503,37.670845
-32.76145,78.14158
86.27,-61.94444
-85.03424,32.339607
83.26506,-34.912766
68.15965,42.124325
20.130802,80.4411
-82.08423,-40.927784
78.07744,-60.638634
-31.778452,64.491516
-45.969936,-90.37518
76.19351,13.94358
112.2704,-14.174045
-85.93863,45.179356
-30.376776,5.5414915
78.974785,-14.834285
90.489265,-19.65994
-61.760513,-67.39124
-75.04647,7.6733003
80.69972,29.269308
-3.7910478,-72.92243
8.961425,67.24217
58.627804,-10.669086
74.694115,-16.329273
18.301914,109.02503
29.03123,-9.0076475
56.216766,91.30957
-81.1675,-40.583565
55.32518,-13.33665
68.48186,36.537136
-6.3891635,20.501993
68.77369,66.554794
0.50735724,83.73001
14.8411255,101.61103
19.055103,106.99475
13.320061,102.40474
8.006235,-3.613795
-16.594402,85.71805
34.730415,9.950797
26.462685,11.545802
19.522032,8.516981
-81.75478,37.611305
6.777912,98.69549
24.523129,-6.039758
-3.3220503,-81.738846
-38.966335,81.40873
-20.780413,34.505257
28.63836,-38.775143
-13.636088,76.78844
-9.80139,-56.462452
41.507397,-100.849365
-27.767532,9.116439
28.18026,-9.188295
96.45065,-20.021069
-27.29561,17.186792
85.78653,-50.523857
-20.250502,-56.76445
99.84628,1.1413447
60.928173,60.95883
111.487755,-10.443456
10.903011,-109.5512
45.489964,-81.58114
-7.826569,45.57936
96.84435,-20.616045
53.54945,59.810123
26.182339,104.496826
-26.203196,70.594345
-83.43211,37.955315
-50.12605,92.16521
99.2185,-58.75466
28.38283,9.78852
25.300117,16.319891
-10.95399,-26.994684
51.981487,-101.85498
-25.639185,69.814476
27.300379,-5.3693686
32.335968,-97.35538
54.73616,-100.6543
-17.592688,-95.60936
-71.12006,33.88817
-40.463074,-82.496735
14.587868,-93.64966
29.934052,53.72277
-63.902885,35.138763
13.83337,41.402832
23.80317,98.16165
-42.92683,-47.68681
-8.322205,-29.497883
-11.2641945,-53.087284
-8.946809,19.067757
89.507225,-63.461662
25.40099,-63.94931
-76.75662,5.598205
-35.816902,16.580276
32.2564,-5.191992
14.020839,41.280624
-4.541377,-52.957977
91.56285,-14.26878
47.625744,-103.005615
-82.77742,-3.3033054
-25.008804,-38.385273
-86.53209,-40.48015
56.359898,67.62113
77.30971,-51.964207
-70.69407,-24.466476
-10.5851,-97.51938
3.2427242,-77.03171
60.012802,36.926697
61.585175,33.755657
2.6250813,-111.25094
-59.592598,8.174213
-50.24039,-42.310886
1.8934357,72.45404
28.957487,-99.7817
-8.262815,-96.90479
20.30669,30.060427
-0.44807807,-96.41155
-100.319824,44.843014
-4.864249,-12.500465
-59.819607,-47.64053
92.17508,-27.250114
-84.70307,-30.928288
-50.909042,102.93001
-108.84906,1.6486689
-47.160248,46.618248
-69.10661,-13.269011
84.57225,30.432955
-8.223247,-29.556955
7.888754,-113.7746
-95.10455,20.016853
-39.48169,-90.6728
-32.27175,64.50545
32.99423,8.89006
91.967255,43.385147
-56.118298,-36.453094
-55.466805,-88.31383
26.249891,-48.25744
-1.2822407,73.70843
81.62931,-16.370125
12.233579,1.8961319
56.309338,61.778675
46.660107,-2.5245469
-21.676472,34.803226
-77.3871,31.8405
55.067043,-95.8094
-86.85352,-6.41715
84.39752,11.733686
-94.20526,-22.315983
50.049805,93.056
76.55395,32.846058
109.3799,-3.877754
25.695757,-6.093407
-0.01080979,-103.55056
-19.006752,38.055794
0.4411006,100.94251
48.541042,42.49178
-9.667296,-30.748325
-25.888805,73.37305
46.256393,-0.9341219
-19.30016,-36.29391
-100.803986,12.899024
0.21270129,-109.36015
8.552058,53.776485
74.67597,-16.311798
8.326327,65.45979
66.785095,67.27147
-32.33148,76.63334
81.56915,-59.495228
69.969,-50.718826
52.811836,-95.29593
-41.296383,114.00085
51.36912,73.41665
33.38326,-59.024254
-19.89009,79.348724
-23.843676,-82.306175
71.54382,1.9696882
10.853437,-81.3563
-74.71742,-32.157883
-36.59859,58.98654
-75.917755,-9.495247
13.610596,-85.38585
41.69577,64.0449
-5.097638,-51.303772
-1.6706212,55.79852
-34.267273,102.5797
54.315605,60.6334
-55.743263,1.596048
-91.70877,14.97565
-27.013964,115.48277
5.376375,107.161316
-34.70238,-35.167908
-20.0329,-36.71546
-1.2822407,73.70843
30.767435,-50.914085
-13.199444,90.209755
-82.82264,31.930096
-27.612305,-36.866558
-7.405799,-37.416103
51.108208,-101.61825
-7.068227,-34.59364
-45.021194,-57.892113
84.38007,-3.709087
-67.63502,8.662653
5.4073267,49.493694
26.548195,103.407715
-12.864839,94.48902
66.09951,-50.150124
-53.853848,-90.44204
-63.671097,16.5328
-1.946554,39.424816
-64.8174,16.067633
51.327,89.05916
-77.94011,-34.70504
20.897919,-89.20431
54.161903,44.343327
48.31926,5.6557593
2.6734617,111.56299
55.9604,-16.686182
-107.76634,10.072699
13.117694,48.19852
-8.726371,-13.416321
11.888871,-110.241745
-56.682907,-16.048119
31.278753,6.075333
-18.008448,-105.88664
-15.641113,23.945942
11.640739,73.13207
62.96835,-10.2019005
108.9455,-42.74137
61.585213,33.75585
-24.424637,-79.760185
-53.348183,-92.53148
-78.221306,-43.75983
-44.121864,117.052444
-67.13147,-3.7270594
-15.081767,25.421087
52.752083,-102.32011
63.931717,-62.641254
26.467428,-3.8413918
21.046986,36.162647
-43.782608,-50.99854
16.417856,-24.546736
47.454105,4.999984
-23.068184,-82.05631
-27.391567,14.812869
-86.30489,-4.715919
20.32173,30.072443
-20.158087,28.294868
-30.779043,-96.63682
11.623949,79.66433
84.375595,40.503605
-69.14664,-10.096752
-22.733528,-1.6382021
-48.561264,-90.43735
116.69474,10.014269
30.863552,-51.960953
87.52146,40.62778
-8.7688,48.705227
-24.093725,-82.27863
-44.33034,52.683365
34.562862,3.7204833
-23.184248,-0.73881507
36.231216,-89.20855
-95.234634,-42.292706
-48.91269,-34.98911
17.58876,113.81369
9.641952,-111.40103
-89.31748,2.2463274
81.779526,-3.9562879
-29.80013,-30.35846
46.69463,-103.525024
-4.3987255,-81.57429
-27.933561,23.502914
-85.40209,16.771973
95.68416,-20.423206
42.26601,-79.8023
50.64807,57.977795
-28.158463,86.978584
48.014244,42.930695
54.11592,78.0751
117.12164,6.7694154
-3.7298892,-98.09193
20.610432,-82.98363
-9.908874,-56.539246
-32.32187,65.56301
-4.199683,55.728565
51.555912,57.48164
-32.73872,-37.830086
-6.1496234,-9.489178
106.27331,-19.367071
78.14144,-49.33668
13.197796,-46.53555
-11.969129,-107.023026
110.71436,-2.8070016
40.14615,1.7684034
51.45138,40.478863
-0.5910029,-96.98765
-1.2487999,43.92874
-8.786014,-28.85578
-9.340881,-30.454456
-22.859596,-35.522366
-96.98881,-39.112972
-44.611256,115.72874
-87.37446,-35.38313
90.20181,-35.25089
47.35167,57.384563
50.94875,90.19986
-29.08385,86.25613
48.888256,85.89534
-65.63148,-1.1671559
-34.140293,-34.87371
78.04174,-48.502033
52.084427,72.68056
16.507423,68.50205
39.022366,-105.393394
38.078445,40.494087
81.8572,-5.1621566
19.93589,35.657566
55.98541,-16.123331
-27.21358,-34.920525
78.57071,-13.759497
30.429813,-49.398712
-20.20511,-33.434437
-2.7745733,-83.99978
-27.037697,22.981829
18.467854,103.31681
28.072243,12.083194
-83.39025,19.619701
84.02426,-32.98224
-10.261128,-57.039806
-59.942043,-45.45568
-30.269138,12.49944
-32.627472,117.98062
-38.347984,99.50127
21.956654,-5.246218
-36.312496,-24.003872
-20.460344,77.46269
-22.980185,71.35117
4.2792606,-24.817427
-30.326265,65.595146
-72.212524,32.767776
109.94915,-4.114601
1.2792889,-13.119487
-48.351746,-40.187668
-81.95507,-24.916252
-89.68855,-29.927
89.69993,-60.497322
51.317425,10.602678
-70.21222,9.010016
-87.79847,2.1709533
-13.061154,90.210106
79.609764,-29.41457
111.71467,-22.074673
92.67781,39.915302
10.365928,-105.861916
8.762393,114.67729
39.909645,6.127435
-14.91944,30.53607
51.857616,59.08761
18.784475,-23.423187
-84.94101,-0.1290009
-55.13333,-88.517044
84.407486,30.794615
87.08888,36.985344
-49.379807,115.44778
83.1018,-28.969961
-58.471825,93.71476
-83.62497,-2.5565915
-14.438512,-53.914684
-50.59019,102.70363
95.24748,-56.938606
-74.134056,-1.0040652
-35.661465,16.048138
11.57204,103.32905
73.67427,-57.311275
-104.971146,2.0361402
46.292263,-76.85142
89.42277,-17.98154
-103.844124,4.008747
36.57293,-51.55538
14.27285,40.931072
96.667534,-3.9647253
-79.28439,-39.12379
-59.61899,-64.99299
-70.60466,-24.13977
84.27601,-4.691345
8.492335,114.42947
42.007423,4.386571
13.603383,43.197475
-67.979324,-13.575646
58.759914,-18.01861
-3.5326912,99.474434
-87.041016,-11.559834
-95.69204,48.515846
103.53941,-23.772781
-91.35952,44.988724
4.90621,-79.76752
2.791483,110.15218
-89.11642,-35.013176
-29.074245,13.267981
71.99186,-64.51668
-74.54516,35.966244
22.623022,-60.607788
3.95746,-77.231
-46.141464,-49.316086
-41.502308,-47.622112
71.52167,-55.63939
76.90415,-21.947165
20.800411,100.80903
-43.49148,-42.519894
-9.908979,-56.540688
-99.03962,43.567516
-96.159966,-33.398106
41.35857,-100.56267
-28.635723,-40.740215
49.35984,4.253316
26.882896,-49.238255
-81.8995,-24.740126
63.87356,41.420258
21.914484,34.9789
-68.24017,96.576096
-8.8168545,18.740692
26.427109,-3.7218966
-33.042007,11.397789
27.265385,-9.127959
25.346968,109.41828
69.90957,-19.056507
-65.93891,-61.37893
65.25324,-3.5700977
-43.677525,-51.176975
113.5436,-5.594344
-54.876286,-89.93963
-27.656904,114.826965
92.498825,-32.77459
-5.079338,-51.307964
-63.32472,-25.54957
-90.59319,0.77885133
22.772417,-86.3333
61.76387,33.293957
80.87557,-33.15213
-58.6861,-48.72242
9.486561,-111.73662
67.08456,48.187153
79.186424,-51.301533
-84.941605,45.148415
46.927593,-99.960915
-28.372732,-37.14728
95.135475,-10.195822
-91.31722,21.119005
-31.102892,-37.266285
25.867006,102.38265
-18.5198,-37.265812
52.533955,59.377193
-21.067844,29.153698
53.77591,59.511417
-76.3961,-31.937572
-24.541561,71.089676
39.881504,-79.239525
7.828104,113.21536
-16.694069,41.408497
76.28263,-20.977137
28.957489,-99.781746
27.541494,-9.460833
38.592037,22.632433
-33.8418,-93.55516
-66.206436,18.980047
50.518726,41.443233
-73.649826,7.3037233
46.810978,-83.9219
7.368098,-2.1005654
19.713404,-58.795803
57.162613,59.818253
-1.2686954,55.79176
19.210207,-47.55099
25.34676,109.44025
25.311148,94.296364
-5.9277825,-44.986473
20.852884,-89.129036
109.75835,-1.7376626
-43.84587,-87.632996
20.54131,-88.778885
20.306902,30.060385
-107.4246,1.1852854
26.540972,-58.434395
-13.718525,93.688354
-111.17411,2.0346732
21.504774,-3.6239378
-20.855055,34.291233
16.003033,38.513424
18.255177,-49.0893
-72.22039,5.801107
76.45083,-23.63235
-57.322517,-65.401474
55.76621,74.978065
68.63356,-6.634482
-76.88142,0.37633708
95.44707,-62.67012
-12.030582,-107.00572
47.36685,-102.84183
-79.89396,-40.25445
-74.17885,36.978252
53.20665,-94.72241
50.209442,7.910667
30.1066,106.428276
-33.66663,-28.593283
-1.713649,55.686714
65.49767,65.49918
46.28184,-77.0595
-74.63512,4.5878835
2.6131804,109.89241
77.07762,-20.636969
-61.57674,14.119892
44.849667,-82.13695
28.254261,53.518272
-7.752572,45.544605
12.505454,-52.634148
-42.341736,52.772198
-31.50406,56.087673
106.30405,-19.336914
79.70201,10.448095
56.892715,36.45644
10.491987,-45.044216
56.54927,69.64986
-43.188377,25.169754
-10.67694,-92.34987
7.368088,-2.1005785
31.105736,-51.423355
-35.566555,-35.38387
49.80169,34.7284
81.672356,-32.45331
-14.005081,-55.607033
66.28224,66.05763
6.392665,50.29729
-26.240206,74.55623
54.298508,44.53692
-92.70894,13.438486
-89.44544,-12.369984
-5.097609,-51.305603
17.389149,106.04273
-2.8743958,-97.48044
11.24503,-80.76533
56.315113,18.438377
73.34564,-57.217583
-28.411413,-47.29569
-93.007286,12.416042
18.56815,34.05483
-31.11055,55.98247
8.890922,-88.1043
7.3626723,99.686455
30.383408,-99.96977
51.910168,82.9981
18.245695,-48.002243
81.626884,-16.358557
17.768711,43.17302
50.850094,75.84354
108.05064,-1.4814954
82.39829,-59.65798
-91.609375,2.0109797
40.24539,0.7870993
5.2024603,64.28128
-12.787696,-48.41719
92.38017,-60.91933
44.664417,-82.862144
40.137486,8.94749
-0.7310663,73.95768
24.952093,6.5629764
-13.193441,90.19826
-38.62537,22.533222
110.43947,-2.5386376
-30.125198,76.99534
32.374695,-53.981777
111.71285,-22.074726
-15.949715,22.247805
67.45088,-6.694811
-0.77008474,-46.851227
-27.915361,33.01623
-28.664469,117.666245
47.042282,77.198875
57.327793,36.881016
32.604507,22.281147
49.42122,85.89531
-23.094383,78.84051
32.09098,-87.91347
-29.378983,85.53343
-83.88574,-39.435165
-0.5552478,-107.15875
-39.06556,110.1702
49.875957,12.34293
-11.057714,27.30258
-2.8162591,-97.54882
-4.1273274,-53.099384
-3.6502707,-98.04338
-61.7601,-67.390594
12.627398,-83.90293
-29.188957,23.997421
70.61521,-18.337698
-20.8093,81.01999
57.43424,-100.34316
-3.748356,-86.52454
56.592846,-16.582355
-45.853703,-49.89608
27.973087,-48.767597
21.533897,-61.59974
81.020775,-24.182528
41.595234,8.407761
80.21107,-46.688828
-3.0356634,-82.55461
-11.983267,77.99741
-29.248476,-35.05973
110.70608,-7.865055
-4.6153817,-54.512886
-28.354784,-37.147896
43.729553,62.241833
-23.048544,69.69384
-64.54194,34.103516
-20.820076,81.26135
73.15383,45.144016
96.28635,-19.725237
10.638881,-47.19474
15.073473,-23.147482
2.5462322,-111.701164
74.46066,1.5901649
33.28713,21.562946
52.434402,-100.66103
9.59458,-25.071722
-29.789566,56.791073
86.49455,8.878666
-84.8418,16.309286
-9.863105,-10.4937725
116.687355,10.004879
12.097762,-55.663166
2.6739626,111.560326
-15.031382,-105.53086
2.6240602,-104.064064
-36.49742,57.561256
-10.626337,26.22032
94.9783,-9.662726
85.23604,41.101387
-22.969439,-34.4277
24.151325,-39.82664
-47.20157,46.62434
-17.157362,-53.39535
56.224735,68.37965
46.878986,76.56771
73.41366,-61.358955
-6.8399253,-39.37708
48.954525,-101.33816
47.06299,94.23194
-94.27131,-22.584108
58.506996,35.880318
-31.076962,55.955334
-16.37892,89.73798
85.82517,-60.20317
-10.153343,-11.588499
28.173334,-49.015484
-7.644013,47.142654
-72.21993,5.8011355
0.653302,42.38674
-8.172865,39.228615
15.614069,12.42415
53.323654,-94.64159
17.522554,35.781837
20.925009,-36.934734
53.566685,-95.022804
55.125767,-100.41606
94.67849,-28.077393
18.12818,34.43272
-24.412596,-79.733055
49.507668,-79.968185
22.061535,-61.671654
66.39597,-52.141323
35.941807,67.07332
-100.84513,40.75086
-21.380844,37.084034
4.817809,69.716255
-26.66971,-76.144875
-29.640715,76.62892
21.534016,-61.600006
53.430386,78.91779
-9.598475,-10.72406
7.7313795,114.969284
92.46321,41.829712
107.45477,-20.59561
-26.147802,74.23161
84.54177,36.616276
36.57123,40.326416
-53.35943,-51.853767
6.6320653,100.740326
49.88068,71.215355
-5.9896846,-45.017094
73.98906,51.078285
56.058907,-11.842716
-92.63546,44.98108
89.67596,-36.09641
9.9329,47.036156
-39.93102,51.135162
82.53133,-60.20795
-12.632886,-106.63694
2.3421986,-109.10985
77.553406,-48.985733
-94.1121,17.476564
89.26191,-64.138214
68.42774,66.70892
-24.808672,112.93634
8.698846,53.829376
60.193848,74.87943
68.42774,66.70892
-74.10121,-3.5464013
66.075714,-50.276318
-34.04182,106.33279
-27.284533,87.12974
93.43872,-13.428451
-79.13338,-41.569252
-31.790693,65.32732
-100.79854,38.407658
8.550351,68.106415
39.350086,-88.22329
46.10983,-78.78183
-63.560204,9.321871
-18.485764,28.614346
-6.76424,47.96171
-90.6524,-0.052369744
-31.431824,67.619675
-9.44574,-30.41536
-0.7314072,73.958595
-17.283747,-53.635525
-20.838263,-72.40237
0.18659326,101.20166
20.507812,109.81944
47.18024,76.951706
108.87192,-13.734913
-19.059805,38.03465
16.514187,-20.33791
25.17159,-4.0634923
25.293613,107.39313
103.82155,-2.1448646
9.8823185,78.806274
-58.059456,91.92226
-20.504288,36.33401
-3.090329,37.31557
-28.374409,-47.418724
-95.10805,-51.056854
88.861,-18.59816
94.40941,-30.248983
9.5738125,-49.91251
7.8674707,53.541656
55.822365,91.30187
-19.689302,-54.410942
45.632675,78.12761
-8.8357725,-88.11086
-29.519403,-21.942427
29.168379,0.323133
1.2638084,-7.477491
9.964655,97.73568
71.38024,-63.75847
49.93143,5.700842
-65.68678,-62.297226
-74.08472,-3.5801036
-21.29252,-33.6632
-40.43882,24.146194
-27.397896,-29.90304
-11.4981,36.912647
-95.76131,18.99498
18.832533,-43.884544
-91.813614,1.416256
-56.773457,5.7751427
-94.1509,14.168869
50.383778,70.88218
-70.27203,9.0044565
88.46042,-25.783632
72.29615,-57.58467
-25.907099,-38.11929
-21.922434,78.724045
51.14564,-96.58205
39.34988,62.6931
58.85873,73.16974
33.152153,6.210873
52.88659,80.7197
59.37935,59.514862
67.8478,44.97298
-9.505356,28.003021
0.8700364,-84.63117
50.937843,-0.013841639
-105.344406,-35.22103
4.8612604,-78.881905
-0.8644105,-75.999855
51.242,2.6342576
24.071226,-59.628826
29.250793,-39.035995
-66.27928,89.689384
-84.89576,-30.48536
110.34889,-1.809234
-29.270103,74.31445
18.785576,43.2758
-66.976036,38.990086
-46.465763,-86.73166
87.96048,-17.56222
-7.689193,-72.75268
49.701576,2.0476964
78.58601,11.113202
64.26309,72.866035
70.23968,-54.497562
29.020563,-100.90678
-61.586605,14.150422
-26.878437,82.3148
-87.59575,37.67645
-64.70126,-67.15368
8.577579,-80.8275
18.45788,103.32817
-26.301842,82.186874
108.988014,-9.854196
55.35667,-11.226786
-42.22764,81.32791
53.74336,19.363865
58.00105,-16.991465
49.372044,81.494896
-8.939842,-13.513988
70.50228,-55.974865
-3.93902,-71.803
11.516518,98.33332
21.232208,99.879105
-82.114876,-39.687603
-29.375216,19.514765
23.495129,-85.12112
73.45461,-7.64774
81.67246,-32.45309
85.24719,-50.41925
95.93258,-61.28781
-72.92125,7.6413307
104.79284,-22.677902
-7.634569,-32.252335
97.56604,13.8552065
-48.585083,47.076324
-20.361725,30.376072
-40.40495,-31.860453
-11.893207,35.774887
-30.50277,-36.95507
-64.76683,8.667053
-6.849269,-8.275235
95.32207,-17.073074
16.787386,48.464863
-17.425787,32.909912
73.34555,-57.217613
-79.94048,32.282745
27.615038,-58.614838
-82.738914,-28.60892
26.073996,-9.870452
-29.425554,73.617516
-106.499954,0.24006674
-47.117405,-91.29657
51.61469,-103.512825
-5.9896846,-45.017094
-82.98305,-25.376413
-30.409868,5.578788
-74.0624,-5.40424
-31.693401,56.192486
28.081339,-46.673916
110.35105,1.5901116
-62.16414,-9.949223
-94.14792,-24.909512
-86.80191,17.285685
-1.7393647,55.232555
-83.91592,34.16422
-10.107363,19.048548
67.693954,44.732807
10.8749485,-19.300894
-24.050823,2.1722975
116.75818,9.3498335
-3.3374007,41.551434
-93.80625,-21.72355
-11.216693,-93.47391
-7.2277737,-38.702076
-87.06264,-11.547031
-18.534685,-29.381435
-88.02091,-38.9647
-32.91589,78.45117
93.226746,-4.686592
-73.79572,-13.40729
56.45312,72.67995
-57.88213,93.249825
-42.968895,83.11494
-30.347052,-44.375813
102.29106,-24.315243
-15.400245,93.51411
29.591282,21.489796
87.81743,-19.978392
-19.34799,28.407288
11.312298,-84.06062
111.85556,0.65075797
-15.535922,-24.619698
-29.952763,0.5781423
-37.67787,81.13983
52.870857,-103.63507
18.487265,103.298515
-38.68236,94.55585
59.32215,40.607265
-0.58849514,40.82593
-86.906845,-3.1261125
30.48515,106.66345
-70.61576,-23.227722
8.486994,113.33174
-100.840614,12.782371
60.09037,-54.136097
-56.251286,-65.15937
-61.63259,-47.742916
93.45947,-13.44294
-58.72885,-65.28097
50.672874,79.12434
-32.435207,-33.727943
-42.214,25.832397
44.40405,-2.920796
-12.19792,-50.27139
96.3377,-63.804237
-83.568436,-29.814339
-25.914236,78.055534
68.01105,72.69184
-98.70119,-53.63894
5.903909,99.0895
12.581523,47.187412
-20.761814,37.776657
80.17999,-22.466572
60.167454,-31.003162
79.41505,31.161213
32.762894,-52.28462
25.526974,110.07675
-57.684402,-6.3345037
-30.934093,11.222139
-18.784992,-30.162447
29.889845,-42.269
-3.4934647,-74.69374
51.11479,57.111378
26.682562,-59.287926
83.25622,-27.762218
22.654358,-50.83074
100.8771,0.41138956
-14.164086,91.08563
-44.372047,-57.664417
-44.316696,53.109074
-23.507849,68.17619
-11.388361,19.138021
27.417543,-45.01745
-91.16431,44.70425
21.142626,-61.48521
2.5453706,109.55343
77.4988,-14.08278
-64.785645,95.232025
111.28625,0.26660314
1.7800038,-109.6609
-89.99224,-39.735493
-33.154858,97.63636
-25.272284,20.101635
53.753864,-98.85089
3.0070868,12.456644
-32.6521,9.855662
58.502346,60.675182
26.19835,-61.12667
-28.697016,-43.69999
77.02492,-52.182037
34.951633,4.996953
-65.221634,97.08952
3.547947,107.529625
65.31787,65.304436
6.494255,88.01495
49.06175,85.99601
34.527042,-3.2660458
47.54981,93.41527
13.563621,43.38911
51.09838,85.365456
-25.26098,69.615776
53.16498,80.238396
18.27942,2.0976593
-50.6886,15.934917
50.383778,70.88218
49.294376,4.6352887
55.846603,-15.785572
9.385369,-112.74836
-28.268457,-3.6272228
-25.31307,-79.04214
25.769424,-8.151711
50.172653,78.71483
25.06367,104.310776
-65.72727,37.512745
1.3259795,-101.82867
-33.81508,110.20659
-11.678399,-59.714825
20.861109,-77.127365
61.58516,33.75679
3.0847871,106.79536
41.371677,8.050312
61.305897,-9.342741
-10.893128,29.86062
-12.11076,-93.56876
-50.673267,-60.57629
110.86731,1.2702936
-94.60046,20.340868
-14.039129,90.37689
111.748276,-5.84163
-87.19791,16.513262
32.59144,-61.421333
-79.8721,-41.311752
27.266464,-62.43413
24.932304,108.56833
82.83595,-3.3378801
-85.00299,-0.07459352
24.379395,82.584915
-25.547134,73.94717
20.537777,-82.814575
106.70424,-2.870288
25.192423,55.143448
63.91085,-30.534512
-14.949586,26.1792
38.52731,5.856804
-10.185224,41.789425
51.841713,-81.31458
-22.304924,68.92987
-66.720856,19.352953
38.947243,23.29287
107.96178,-11.460162
-40.474663,106.86672
106.40525,-20.274939
-9.130083,-96.775116
7.722576,99.0998
-4.1144185,41.56929
44.310192,58.02556
-98.92953,43.760605
35.3898,-1.6608812
-2.6119127,34.994675
82.69308,-28.763296
-4.9276295,-86.40773
19.150682,-41.163345
-61.384277,35.17915
-6.812739,-34.858074
-33.297142,60.413647
-83.517944,-37.603626
-98.28456,-53.569725
23.93183,82.97017
-37.552513,81.56989
3.0688922,101.420815
-87.40318,-11.789205
20.428879,30.128237
-17.08797,-58.41267
-59.626324,-1.0160401
7.0005574,107.97056
7.8196597,-91.195465
-8.490237,40.077583
-15.616527,-105.0976
-18.495502,-57.32235
24.738998,5.303696
30.772827,-64.9895
21.115362,9.529093
-9.668962,-99.84675
-30.434834,69.353355
78.17638,0.3895729
3.2767282,44.444653
-48.467545,-43.311707
-77.83009,-41.813587
27.246302,25.701042
76.5004,1.5220709
10.789656,-11.573222
96.84452,-19.79123
42.72412,8.019089
-65.76348,-61.235485
12.198244,-106.35832
65.71628,-59.81865
26.412668,-47.705063
-45.10584,-57.85195
-0.99799705,-48.262833
-20.484247,76.94172
-83.738716,32.00278
2.1331313,108.78898
88.34162,-61.300682
75.370926,32.36633
83.63012,-14.304804
-11.047379,41.91689
33.395107,6.1256523
-13.618394,-49.09536
-65.3287,-51.403217
52.34885,1.9414124
-11.229455,-93.85298
-108.873344,1.6495769
-89.44479,-12.369805
58.87827,36.13291
11.451768,-54.546402
-33.693012,-31.022457
32.985626,-62.59802
-9.101719,-13.515921
47.549828,93.41433
-19.075361,-94.84836
-9.751062,-100.152306
82.53478,-60.209732
-92.71361,38.383686
-21.32795,35.413258
25.479698,15.393798
35.210567,21.968708
-67.85907,97.59808
0.60847825,-110.07195
-92.87801,-34.74877
-23.921331,-82.3034
-68.0863,92.08802
-20.95626,-32.749363
80.74202,40.991825
-52.770092,-92.86321
48.262672,42.630413
-27.013964,115.48277
-40.029713,49.75155
-65.74717,-2.6779609
23.524893,-84.93691
38.59219,22.632967
-15.54971,-49.12294
50.023045,74.84413
106.46935,-17.97265
9.240906,41.130833
74.33606,-57.41176
12.967442,47.87056
71.84083,-56.046104
-15.350128,27.44574
0.8602337,101.33651
0.23951228,-103.91561
91.40409,43.967064
39.104137,65.47354
25.434496,82.28168
-52.642326,-7.882338
46.20128,-78.71527
-26.559956,-76.13352
61.415543,-60.141655
-56.64742,-15.852803
78.33482,1.7873548
-30.37674,70.03506
-83.64774,-30.892939
-9.165601,-89.605934
95.45624,-17.132948
-14.291072,-24.821358
-25.890442,78.76313
-25.223574,-76.75711
19.032356,7.3857074
-15.238134,89.88694
-28.950037,-30.135881
-22.952324,-34.448776
85.400345,39.921574
-93.34224,-37.873844
-29.574936,113.369995
-20.925343,-75.096115
7.058966,107.687256
-16.855202,-28.609304
-80.5118,-25.3402
13.838665,41.38805
42.111073,3.8996546
14.273208,72.314125
6.5560265,87.88113
-52.16901,92.771385
56.856144,42.32986
15.67339,9.503872
27.548338,-58.770584
32.82297,-87.139824
40.045097,-80.34546
52.959164,-81.00476
56.696243,70.98079
-89.443535,-12.383131
-10.15163,-11.942537
51.60128,10.460089
75.93403,-23.818172
-33.671165,65.173615
36.825626,22.385494
20.274944,-83.35116
85.171906,39.307888
6.500457,72.55508
-45.53345,76.33775
110.34705,3.6412258
3.846023,-77.08591
-58.35639,-42.698334
73.45208,-60.482384
-8.305766,49.54077
102.43688,5.4873238
21.88214,46.262154
-42.181114,25.57992
-83.35064,19.61889
11.169308,53.106495
-36.172493,-90.37168
-30.338455,116.227356
53.895958,60.194107
85.78444,7.1292005
59.57051,60.19958
-29.009842,-36.21513
-107.58172,11.574512
-7.560006,-49.465816
-99.03141,43.570507
13.039416,2.2497275
49.161785,8.432798
112.518654,2.655551
-65.27091,-66.98488
97.89879,-3.6515405
-91.35593,2.212889
-8.9351,-29.516499
3.792342,-77.13806
-19.328882,-38.341583
-55.795483,93.473114
20.92271,-47.73584
-94.261475,37.45563
81.95371,-17.704428
-29.189157,-1.3775802
-18.274887,-57.612392
